BATHRM	ROOMS
2	12
3	8
2	8
3	8
3	8
2	8
3	10
2	8
5	9
2	9
4	9
4	12
4	8
4	10
4	10
4	9
3	12
3	8
3	9
3	7
3	8
4	10
2	5
1	4
1	4
1	5
1	4
2	9
3	12
4	14
3	11
2	5
2	10
4	12
2	10
3	9
4	10
4	8
3	10
3	12
3	9
3	9
4	14
3	8
2	6
2	7
2	8
2	5
2	6
2	8
5	8
2	9
3	15
2	8
3	6
2	6
5	12
4	8
4	13
4	8
3	9
3	12
2	8
3	11
3	13
3	5
2	6
1	7
2	6
2	7
2	8
2	6
3	10
1	3
3	11
2	5
2	10
2	8
3	10
2	7
1	6
2	7
2	6
2	6
2	6
2	6
2	8
2	7
2	10
2	12
2	10
1	7
4	20
2	8
1	6
2	6
2	8
3	8
2	6
2	6
2	6
3	7
2	9
3	7
2	6
1	6
2	8
2	8
2	8
2	8
2	8
2	8
2	6
2	6
2	8
2	8
1	6
1	4
1	6
2	6
1	6
4	12
3	10
3	10
3	10
3	10
3	10
4	12
2	8
2	8
3	12
6	16
2	8
2	10
2	8
3	10
2	8
2	10
2	10
2	8
4	12
3	9
3	8
1	5
3	7
2	8
3	8
2	8
2	9
3	6
2	7
2	5
1	7
2	9
2	9
1	5
3	9
1	6
2	6
2	5
2	8
1	5
1	6
3	6
1	5
1	5
2	6
3	11
3	9
3	10
1	5
4	12
2	5
2	6
1	5
1	5
2	6
7	14
2	6
3	7
3	10
3	8
3	9
3	7
3	9
3	9
2	8
2	9
2	7
2	8
2	7
3	9
2	12
1	9
3	8
2	8
3	8
1	3
2	8
2	6
2	6
3	6
3	9
1	6
2	5
1	5
1	5
1	4
2	9
1	9
1	5
1	5
2	6
2	6
1	6
3	9
4	8
2	9
3	9
3	8
2	7
2	5
1	6
2	7
1	6
1	6
2	6
2	6
3	7
1	5
1	6
1	6
1	6
2	6
1	6
2	8
2	8
1	8
2	8
3	17
4	16
2	9
1	6
1	6
1	6
3	10
2	9
2	8
3	8
6	14
2	7
5	12
3	6
1	3
1	4
1	3
1	3
1	3
3	7
2	5
4	10
4	10
3	10
3	12
3	12
2	11
4	13
3	9
4	12
4	4
4	12
4	9
3	9
3	14
3	12
4	12
2	8
2	7
4	14
2	7
2	7
2	7
2	10
1	6
2	9
2	6
1	6
2	9
2	9
2	8
3	10
1	6
1	6
1	6
2	6
2	6
2	6
3	9
1	7
2	6
1	6
3	11
1	6
1	6
1	5
1	6
1	5
1	5
1	5
1	10
1	5
2	4
2	7
2	6
2	8
2	6
2	6
2	7
2	7
2	6
2	6
2	10
2	5
2	10
2	6
3	6
4	8
2	7
3	6
2	6
1	6
1	6
3	9
1	6
1	6
2	10
2	10
2	8
2	8
1	5
1	6
1	8
2	8
2	8
2	8
1	6
1	8
1	8
2	8
2	10
2	6
2	8
2	10
2	8
1	10
4	10
2	10
2	6
2	5
2	7
2	6
1	6
1	6
2	6
2	6
1	6
2	6
2	6
2	6
2	8
2	6
1	6
1	6
3	6
3	7
3	6
1	5
1	5
2	7
1	4
2	9
1	5
2	7
2	5
2	6
2	6
3	9
2	8
3	9
3	10
3	11
2	9
2	10
2	8
2	8
1	7
2	7
3	8
3	9
5	9
3	10
2	6
2	7
2	7
3	8
3	9
2	9
2	7
2	8
3	7
3	6
2	5
2	7
3	7
2	7
3	9
2	6
3	6
2	7
2	6
2	8
1	6
3	10
2	6
1	4
2	4
2	4
1	5
1	6
1	5
1	6
2	6
2	6
3	8
1	7
2	7
2	6
3	8
3	8
3	8
3	7
1	6
1	6
2	6
2	8
2	5
1	6
1	6
1	5
1	5
2	7
3	8
1	5
1	6
1	4
2	6
1	6
1	6
2	6
3	9
1	6
2	7
1	6
1	6
1	6
1	5
1	6
2	5
1	5
2	6
1	7
1	6
1	4
1	6
2	6
2	6
2	5
2	6
2	6
2	6
2	6
2	6
2	6
2	6
2	6
1	6
5	10
4	14
4	16
3	13
2	6
3	12
2	8
1	6
3	9
4	11
2	6
3	9
4	14
4	12
4	11
3	11
4	11
3	11
3	12
3	9
3	10
4	12
3	9
3	11
3	13
3	11
2	11
3	9
3	13
5	12
4	10
3	8
3	7
5	10
3	8
2	6
2	11
2	6
2	9
2	7
2	7
2	9
2	6
2	8
2	9
2	9
2	9
1	6
2	7
1	6
1	6
1	6
3	9
3	8
3	9
3	12
3	10
2	9
3	11
4	12
2	10
3	16
5	15
3	13
2	10
3	5
2	10
4	11
4	7
4	14
3	16
2	7
3	9
2	11
2	7
3	12
3	11
3	6
4	14
4	15
2	8
2	7
1	5
2	8
4	10
1	7
3	7
2	9
2	7
3	8
1	5
2	12
2	8
2	6
2	7
2	4
2	6
2	8
2	8
1	8
3	11
2	10
3	7
2	8
2	8
2	7
2	9
1	6
2	6
2	6
2	8
3	6
2	7
2	8
2	8
2	7
2	9
3	6
3	8
2	8
2	11
2	9
2	10
3	9
4	10
3	9
4	11
3	9
4	8
3	11
3	13
2	9
2	9
1	9
3	15
5	11
6	10
2	4
4	12
2	8
2	8
2	8
2	7
2	8
2	9
1	6
1	5
3	9
8	14
1	11
5	12
2	9
2	7
2	5
3	8
4	14
2	6
2	8
4	13
4	11
5	18
4	10
4	11
4	10
3	11
3	11
4	7
3	8
4	9
3	12
4	9
3	10
3	10
3	8
5	9
3	7
4	10
3	12
3	12
4	10
3	10
2	11
4	11
4	12
5	14
4	10
2	8
3	8
3	8
3	8
1	6
2	7
2	8
3	7
2	9
1	6
3	8
3	10
4	10
3	10
2	9
2	8
4	17
1	6
1	6
3	8
5	14
3	10
4	12
3	9
1	5
2	9
1	5
1	6
5	21
2	14
1	9
3	9
3	9
3	9
2	9
1	6
2	7
2	8
2	11
1	8
1	6
3	13
2	9
2	7
1	6
2	8
1	6
3	6
3	9
3	9
3	10
2	10
3	11
2	9
1	3
1	6
1	7
1	9
2	6
2	7
2	8
5	9
2	8
3	9
2	7
2	10
2	5
2	9
2	5
2	5
3	7
2	5
1	5
2	7
2	7
2	4
3	6
2	9
3	9
2	8
2	6
1	9
1	5
1	8
1	6
2	6
2	6
4	10
1	6
2	6
2	6
1	8
2	6
3	10
3	7
2	8
2	8
2	5
1	7
2	8
2	6
2	9
2	6
2	9
2	7
2	7
2	8
3	9
3	12
2	10
2	12
3	11
3	13
1	7
2	5
2	6
1	7
4	10
2	7
2	7
2	6
2	6
4	8
1	5
3	6
1	7
2	6
2	6
2	5
1	6
2	6
1	6
1	6
2	8
2	8
1	8
4	12
2	9
1	6
1	5
1	4
1	4
1	9
2	7
2	10
2	9
2	9
1	6
1	6
1	6
1	6
2	7
2	8
2	8
2	8
2	8
1	7
2	7
2	7
3	7
2	7
1	7
2	6
2	7
2	7
3	8
3	8
3	9
3	8
3	8
2	6
2	7
1	6
2	7
2	8
3	7
2	7
2	10
2	7
2	7
2	7
2	7
3	8
3	8
2	7
2	10
3	8
4	12
2	10
4	8
3	8
3	11
3	9
4	14
2	6
3	8
1	6
2	8
2	10
2	8
3	9
2	8
2	8
2	7
1	6
3	8
3	7
2	9
4	9
4	9
3	12
4	11
2	4
2	6
2	8
3	12
2	10
1	6
1	7
1	6
2	6
1	6
2	13
3	11
2	10
2	4
1	6
2	6
1	6
1	7
4	12
3	10
3	10
1	5
1	3
4	5
4	5
4	5
2	7
3	13
3	13
2	5
2	7
3	8
4	5
2	7
1	7
3	9
1	6
1	6
1	5
3	9
2	10
3	9
2	11
4	12
3	9
2	2
1	6
1	6
1	6
1	6
1	6
1	6
1	6
1	8
2	6
2	6
2	6
2	6
2	6
2	4
1	4
2	4
1	4
1	5
1	4
2	8
2	8
2	6
2	8
2	6
2	6
2	6
2	6
2	6
4	12
2	6
2	6
1	7
1	6
1	6
1	7
1	6
1	7
2	10
1	7
1	7
1	6
2	6
2	6
2	6
2	6
2	8
2	6
4	6
2	7
2	7
2	6
2	6
2	7
2	6
3	12
1	6
1	6
2	6
1	6
2	5
2	5
2	6
1	6
1	6
2	6
2	6
1	7
1	6
1	6
1	6
1	6
1	6
3	6
2	6
2	10
1	5
1	5
1	5
1	4
2	5
2	6
1	5
2	6
2	6
2	6
2	6
2	6
1	6
1	6
3	11
3	10
3	5
2	6
1	7
2	6
3	7
3	8
1	5
2	6
1	6
2	6
4	10
3	7
2	10
2	9
2	9
6	11
2	6
2	8
1	7
1	6
3	8
3	8
2	9
3	9
3	9
2	11
3	8
1	8
4	10
3	10
3	7
3	8
1	5
1	6
2	8
5	12
2	8
3	8
3	7
1	5
1	5
1	5
1	6
3	6
1	5
1	5
1	5
2	6
1	6
1	6
1	8
2	8
1	6
2	8
2	6
1	6
2	10
3	10
3	7
2	8
2	4
2	5
1	6
3	9
2	8
4	11
4	11
4	10
4	10
3	18
4	13
4	10
4	16
4	14
4	11
3	7
4	8
3	8
4	11
3	13
3	10
2	6
4	11
5	8
2	5
1	6
2	8
2	8
2	9
2	9
2	8
3	9
2	6
1	6
2	8
1	6
1	6
2	6
2	6
1	4
1	6
1	5
1	5
1	5
2	10
1	5
2	6
1	4
1	6
2	5
1	6
1	5
1	6
1	6
1	6
1	6
1	6
1	4
1	6
1	6
1	6
1	5
1	6
1	5
1	5
1	6
1	5
1	6
3	11
3	8
1	8
1	8
3	9
1	8
2	6
3	8
2	6
2	8
2	10
3	8
2	9
3	12
2	7
3	11
1	7
2	5
2	7
2	6
2	8
1	5
3	6
4	9
1	5
2	8
2	8
2	6
2	9
2	6
2	6
1	5
1	4
2	7
1	7
2	8
3	9
1	8
2	7
2	9
1	7
1	7
3	10
3	10
1	10
2	8
2	11
2	7
1	7
1	7
1	8
2	7
2	9
2	8
1	7
2	9
3	6
2	9
2	8
1	7
2	6
2	8
1	8
1	7
1	6
1	6
1	6
1	6
2	6
2	6
3	10
4	8
1	6
1	6
1	6
2	10
4	6
3	7
2	5
3	6
3	6
3	7
2	6
3	7
2	7
3	7
3	7
4	7
3	7
2	7
3	7
3	7
4	7
3	7
3	7
2	7
3	7
3	7
2	7
2	7
2	7
2	7
3	7
2	7
2	8
3	7
3	7
1	5
2	5
1	5
1	6
1	5
1	7
1	6
1	6
2	6
2	6
1	4
1	6
1	5
1	5
1	6
1	6
1	4
1	5
1	5
2	5
1	5
1	4
1	5
1	16
2	6
1	6
1	6
1	6
1	6
2	6
2	6
2	6
1	6
2	5
1	5
1	7
4	7
2	7
2	7
2	5
1	6
1	3
3	6
3	8
1	6
1	6
1	5
1	4
1	8
2	9
2	7
3	9
3	10
2	7
1	7
2	5
1	5
2	5
2	6
3	9
2	5
2	7
3	9
1	7
3	8
2	6
2	6
2	6
2	7
2	6
1	5
2	8
3	11
1	7
4	8
1	6
2	8
1	7
2	7
3	7
2	4
1	4
1	4
1	5
1	7
1	4
1	4
2	5
1	4
1	4
2	4
1	4
1	4
1	4
2	6
1	6
1	6
1	12
4	16
3	7
4	13
2	6
3	4
3	12
2	6
3	7
1	5
2	4
5	11
2	7
3	7
3	7
2	7
2	7
2	7
2	7
2	7
2	7
3	7
2	7
2	7
2	7
3	7
3	7
3	7
3	7
3	7
4	7
3	7
4	7
3	7
3	7
2	7
3	7
2	7
3	8
2	7
2	7
4	7
3	7
4	7
3	7
2	9
3	7
1	8
1	6
1	5
1	6
1	6
1	5
2	5
1	5
2	6
1	6
2	7
2	6
1	6
1	5
1	5
1	6
2	6
1	6
1	6
1	6
1	6
2	6
3	6
2	8
1	8
1	6
1	6
1	8
1	6
1	6
1	6
1	6
3	9
2	8
1	5
2	10
2	8
2	6
1	6
2	6
1	6
2	6
2	6
2	5
2	6
1	7
2	6
2	6
2	8
2	8
2	8
3	6
3	8
1	5
2	6
1	5
1	4
3	10
1	6
2	9
1	4
1	5
1	7
1	6
2	6
1	6
2	6
4	12
1	6
4	15
4	14
4	14
4	14
1	6
1	6
3	7
1	7
1	7
2	11
3	6
1	5
2	6
1	6
3	10
1	6
1	6
2	8
1	6
1	5
1	5
1	4
1	5
2	6
1	6
1	6
1	6
1	6
1	6
1	6
1	7
2	6
2	10
2	6
2	8
4	9
1	5
2	6
2	6
1	4
2	8
2	5
3	8
3	10
2	11
3	12
3	11
2	6
3	6
2	7
2	6
2	6
2	8
2	5
3	9
2	7
3	10
2	10
3	10
3	8
4	12
2	9
2	11
3	9
3	10
2	8
2	9
1	4
1	4
3	11
2	5
3	7
1	8
4	10
3	8
2	7
2	7
2	6
1	6
2	6
1	6
1	6
2	4
2	6
2	6
2	6
2	9
1	6
1	6
1	6
2	6
2	6
1	6
2	6
2	6
2	7
2	6
2	6
2	6
2	8
3	8
2	6
2	8
2	8
3	7
2	6
2	6
2	8
2	7
3	6
3	6
2	6
2	6
2	7
2	6
2	6
3	8
2	6
2	6
2	9
2	7
3	7
2	8
3	11
3	10
2	6
2	9
2	9
2	8
4	9
3	8
2	7
2	7
2	6
4	15
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
3	14
4	8
3	17
2	6
1	8
2	8
3	8
3	8
3	9
3	6
3	10
2	8
3	9
2	8
1	4
1	7
3	7
2	7
2	7
1	6
3	6
2	7
2	9
3	6
2	6
4	10
1	6
4	8
3	8
3	5
2	9
2	6
2	6
2	9
1	6
1	6
1	6
2	6
1	6
1	6
1	6
2	6
1	6
2	8
1	6
3	9
1	6
1	6
1	6
2	7
1	7
2	6
1	6
1	6
2	6
1	6
1	6
2	7
2	8
2	5
1	6
1	6
1	6
1	6
2	6
2	6
3	8
2	7
2	7
3	7
3	7
3	7
2	10
3	8
3	6
2	7
2	7
3	7
3	7
3	7
3	8
3	8
3	8
2	6
2	6
3	7
3	8
2	10
3	7
3	7
3	7
3	8
3	8
3	12
3	8
3	7
3	7
3	8
3	8
2	8
3	10
2	9
2	10
1	9
2	8
2	8
1	4
1	4
4	5
2	6
2	7
4	16
2	8
1	6
4	10
4	9
1	4
1	8
1	6
2	6
2	6
3	8
2	7
2	6
1	6
2	6
1	4
2	4
1	6
1	7
1	5
2	6
2	12
2	6
1	8
1	6
2	6
2	6
2	8
2	8
2	4
2	10
2	7
2	7
2	7
2	7
2	7
2	8
2	8
2	8
2	7
2	7
2	7
2	7
2	7
2	7
2	5
2	7
2	6
2	6
2	5
2	5
2	6
2	6
2	8
2	6
2	6
2	6
2	6
1	7
1	6
3	7
1	7
1	6
2	6
1	6
1	6
1	6
1	6
3	5
4	12
1	5
2	6
2	5
2	4
1	4
1	5
1	5
1	5
1	4
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	6
2	6
3	6
2	6
1	6
1	6
2	6
2	7
2	6
1	6
1	6
1	5
2	6
1	4
2	7
1	6
1	6
1	6
2	6
2	8
1	6
1	6
2	6
2	8
1	4
1	5
1	4
1	5
1	5
2	7
3	8
3	8
1	6
3	10
3	10
3	10
3	10
3	10
3	10
3	10
3	8
2	7
2	7
3	8
1	5
1	6
1	6
1	6
1	6
1	6
1	7
2	6
3	12
2	7
2	6
1	5
2	7
2	5
3	6
4	8
3	10
3	17
3	13
3	12
3	6
1	6
2	7
2	7
2	6
1	9
1	8
3	8
1	7
1	5
4	12
3	9
2	11
2	6
3	12
3	8
2	7
2	9
1	6
3	5
3	11
2	9
1	6
2	8
2	8
2	8
4	10
1	6
1	4
1	5
1	6
3	10
3	13
3	11
2	11
2	8
3	8
3	8
2	8
1	6
2	6
3	6
1	6
1	6
2	7
2	6
3	12
2	10
2	9
3	10
3	9
3	12
3	9
2	10
1	7
2	6
1	6
4	10
1	6
2	9
3	6
1	6
1	6
1	6
3	8
1	5
2	7
4	9
5	8
4	7
2	6
1	6
2	8
2	6
1	6
3	9
1	6
4	9
3	9
2	9
3	7
2	8
2	8
2	8
2	8
2	8
2	8
2	8
2	6
2	6
4	8
4	8
4	8
4	8
4	8
4	8
2	6
2	6
1	5
2	7
1	6
2	9
4	9
1	5
2	8
1	4
3	10
2	6
3	6
3	6
2	6
3	6
2	8
2	9
2	5
3	7
2	8
3	12
4	12
3	9
2	6
1	4
3	11
2	6
2	8
4	9
1	6
1	6
1	7
3	8
2	6
4	8
1	7
2	6
2	8
2	6
3	13
4	12
4	11
4	12
1	6
1	6
2	6
1	8
3	8
1	6
3	0
1	10
3	9
1	9
3	7
2	6
1	6
2	15
3	9
3	15
2	7
2	7
1	6
1	8
3	9
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	6
2	8
2	8
2	4
2	4
2	5
1	5
1	5
1	5
1	6
1	4
2	4
1	4
1	4
2	6
2	6
2	6
2	6
4	12
2	6
2	6
2	6
2	6
2	6
2	6
2	8
3	8
2	7
2	5
2	6
2	6
2	10
4	15
4	7
6	12
4	12
5	9
4	8
4	13
3	6
3	10
2	9
3	9
3	11
2	9
3	8
1	7
2	5
2	6
3	7
2	7
2	7
3	8
1	5
2	9
3	11
4	10
3	10
1	4
1	5
1	6
1	6
2	6
1	6
1	6
1	7
1	6
2	6
1	6
2	6
1	6
3	10
1	8
1	7
1	6
1	7
2	7
5	9
1	4
1	8
3	5
3	8
2	7
3	6
3	8
3	9
3	9
2	7
3	6
1	6
3	10
3	8
3	8
3	8
2	7
6	14
3	6
3	7
3	10
3	7
3	9
3	8
3	9
3	10
3	9
3	10
2	9
2	8
3	11
3	9
3	11
3	10
3	8
3	9
3	9
3	8
3	8
1	6
3	10
2	10
1	6
2	6
2	6
1	8
2	6
1	5
1	8
1	6
2	6
2	7
2	7
2	7
2	6
2	6
2	6
1	6
1	6
1	6
2	8
2	8
2	8
2	8
2	10
2	9
2	10
2	8
2	8
2	6
2	7
3	8
1	6
2	8
1	6
2	8
1	6
1	6
1	10
2	10
1	8
1	6
2	8
1	7
2	8
1	8
2	8
2	4
1	7
1	8
2	5
3	7
3	7
1	6
1	6
1	6
1	6
1	6
1	6
2	6
2	6
2	8
2	10
2	10
2	8
2	9
2	6
2	6
4	21
1	5
1	6
1	6
2	6
2	8
1	7
2	8
1	8
2	6
2	6
2	6
1	6
1	5
2	5
3	6
2	10
3	10
2	10
2	10
2	7
2	7
3	7
3	8
3	8
3	8
3	7
3	7
3	8
3	6
6	14
1	6
3	8
3	8
3	8
3	8
3	8
3	7
6	19
6	19
3	7
3	8
2	6
1	6
2	6
1	4
1	4
2	4
3	8
3	8
3	8
3	10
3	10
1	7
1	6
2	6
2	6
1	6
2	7
2	7
2	6
2	6
2	7
2	7
2	7
2	6
2	7
2	7
2	7
2	6
3	6
1	6
2	6
1	5
1	4
1	5
1	5
2	5
1	5
1	6
2	6
2	6
1	6
4	12
3	9
2	8
2	7
1	6
1	6
2	9
2	7
3	8
1	5
2	7
3	8
2	9
1	7
3	7
2	6
1	9
1	6
1	6
2	9
1	6
1	6
2	5
1	4
1	5
1	6
1	4
1	4
2	7
1	6
2	8
1	5
1	6
2	7
2	6
1	6
2	8
1	6
1	6
1	8
1	8
3	11
3	6
1	6
2	6
1	7
2	8
1	6
1	6
1	6
2	8
2	8
2	6
2	9
2	8
1	4
2	7
3	11
2	9
1	6
1	6
1	6
3	7
2	8
1	6
1	6
1	6
2	6
3	10
3	11
3	6
2	8
3	7
1	7
1	6
1	4
1	5
1	6
3	6
2	6
2	5
2	7
2	5
2	6
4	8
2	7
1	7
2	7
1	6
1	6
1	6
2	6
2	6
1	5
2	6
1	4
2	5
1	6
1	6
3	8
1	6
1	6
1	7
2	6
1	6
3	6
1	5
1	7
2	6
2	6
2	7
4	10
1	11
2	6
5	8
2	7
2	6
3	9
4	10
2	6
2	6
2	7
2	6
2	6
1	6
3	6
2	6
2	4
1	6
3	8
3	7
3	8
2	7
2	8
3	7
2	6
2	6
3	9
2	7
1	6
3	11
3	8
2	8
2	8
2	6
2	7
2	8
2	8
2	9
2	8
1	6
3	8
3	11
1	4
2	11
1	6
3	7
2	6
1	6
2	5
2	7
3	6
3	8
1	5
2	3
1	5
1	6
3	8
3	9
2	7
3	8
3	10
3	8
3	8
1	4
1	4
2	6
2	6
2	5
2	6
2	4
1	9
2	8
2	4
2	6
2	12
1	6
2	6
1	7
2	10
1	8
2	6
3	9
2	10
3	6
3	8
3	8
3	6
3	9
3	9
2	6
1	4
2	10
2	10
2	10
1	6
3	8
1	8
3	6
1	5
1	4
2	6
2	6
2	8
2	6
2	6
3	6
2	6
1	6
2	6
1	6
2	6
2	6
1	7
1	5
1	4
2	4
2	6
2	5
2	6
2	6
2	6
2	6
2	9
1	6
1	6
3	10
3	10
2	8
3	8
3	9
2	9
2	7
2	8
3	8
2	8
1	7
3	8
3	6
3	8
3	6
2	8
1	6
2	6
1	6
2	6
1	6
1	6
1	6
1	6
3	9
3	9
2	10
2	6
1	5
2	6
1	6
1	6
2	6
1	6
1	6
2	6
2	6
1	6
2	6
2	6
3	6
2	6
2	5
2	6
2	6
2	8
1	4
1	6
3	9
3	9
2	6
2	6
1	5
2	9
3	6
4	8
3	12
3	6
3	7
2	7
1	6
1	4
1	4
2	6
2	6
1	6
1	6
2	7
1	6
1	6
2	6
2	10
2	10
2	8
1	6
1	6
1	7
2	10
2	8
1	0
2	8
2	8
2	6
2	10
2	9
4	9
10	23
10	23
2	6
1	7
2	7
2	9
3	6
2	6
1	6
1	6
1	6
3	5
1	7
2	5
3	8
2	7
2	5
2	6
1	5
1	5
1	7
1	5
4	12
2	8
6	16
3	11
3	10
3	8
4	10
3	8
1	6
1	6
1	8
2	6
1	5
1	10
3	8
2	7
2	7
1	8
1	7
3	9
1	6
3	7
6	19
2	6
1	6
1	5
2	8
2	10
2	5
2	5
1	6
2	10
1	6
1	6
2	6
2	6
3	6
3	7
3	8
2	6
1	6
3	12
1	6
3	4
2	6
1	5
2	4
2	8
2	4
2	4
1	4
3	6
2	4
2	8
2	5
1	4
1	5
1	5
1	5
1	4
2	5
1	4
1	7
1	5
1	4
3	16
1	6
4	8
2	9
3	7
2	6
4	12
2	6
4	9
3	16
4	16
4	16
4	16
4	12
4	9
3	10
5	8
6	14
3	9
2	9
4	12
2	9
3	9
4	9
2	6
2	6
4	12
2	6
2	6
2	6
2	6
2	6
2	5
1	5
1	6
1	6
2	8
2	7
1	5
1	6
1	5
1	6
1	6
1	6
2	6
1	6
3	14
2	6
2	8
2	6
3	6
3	10
3	6
2	8
3	6
3	4
2	8
2	10
2	7
2	6
3	9
1	6
1	6
2	6
2	10
2	6
2	8
2	5
2	8
1	9
1	8
1	8
3	9
3	6
2	5
1	5
3	7
2	8
1	5
1	7
1	6
1	5
1	6
1	6
1	5
1	6
1	6
2	8
3	10
3	6
2	6
1	6
2	9
3	6
3	7
2	7
1	6
3	10
2	12
2	8
2	7
3	9
3	8
2	7
2	9
1	10
3	8
3	9
1	5
1	6
2	6
2	6
2	6
1	5
1	5
2	4
1	5
1	5
2	5
2	7
1	5
1	6
4	12
1	4
1	4
2	4
2	8
2	8
2	8
2	11
2	9
2	10
2	6
2	5
1	6
2	6
2	6
1	7
3	7
1	6
1	6
1	6
1	6
2	6
1	6
1	6
1	6
1	6
1	6
2	6
2	6
2	6
2	6
1	6
2	6
1	6
2	6
2	6
1	6
2	6
1	6
2	6
1	6
2	6
2	6
2	6
2	6
1	6
2	8
1	5
1	6
1	6
1	6
2	5
1	4
1	6
1	4
1	6
2	6
2	6
2	5
2	8
2	8
2	8
1	8
2	8
2	7
2	8
2	8
2	0
1	7
1	8
2	8
1	8
2	8
2	7
2	8
2	8
1	6
2	6
2	4
2	8
2	8
2	7
3	7
3	8
3	11
1	10
2	6
3	10
3	9
3	9
2	11
3	9
3	9
2	11
4	10
1	6
3	6
1	7
1	7
1	6
1	6
2	10
3	8
4	11
2	14
3	10
3	9
3	12
1	4
1	3
1	4
2	7
3	9
3	5
3	8
3	9
2	5
2	6
2	6
2	5
3	10
2	6
3	9
4	7
2	6
3	6
2	7
3	6
3	6
2	6
1	7
1	7
1	6
2	6
1	6
3	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
2	6
1	6
2	9
4	7
1	6
3	7
2	7
1	7
2	6
1	6
1	6
2	7
2	7
1	6
2	10
1	7
3	9
1	8
2	7
2	6
2	5
3	8
1	5
2	5
2	5
1	5
2	7
2	7
3	8
2	5
1	5
2	8
2	8
2	6
2	7
3	12
3	9
3	9
1	8
2	7
2	4
1	6
2	6
1	6
2	0
3	7
3	10
4	10
1	5
1	5
4	16
2	10
4	10
4	10
1	8
2	9
4	7
5	9
4	12
4	7
3	8
2	7
1	6
2	6
2	7
2	7
1	6
1	6
2	8
5	9
3	9
2	6
2	6
3	8
3	9
3	8
2	8
2	8
1	6
2	10
1	10
2	8
1	6
2	6
1	0
1	6
1	7
2	8
2	6
2	8
2	10
2	10
2	10
2	10
2	10
2	10
2	8
2	7
2	6
2	6
1	5
2	5
1	6
1	6
1	4
1	4
3	8
3	10
3	10
3	10
3	10
3	10
2	9
3	11
4	11
2	8
3	11
2	10
3	11
3	6
3	8
3	10
3	8
2	8
2	8
4	10
3	10
3	10
3	11
3	11
2	8
2	8
2	6
2	5
2	7
1	6
2	8
2	7
4	10
2	7
3	8
1	6
3	6
2	6
2	7
2	8
2	8
2	6
3	6
1	6
3	6
3	9
2	6
1	6
2	6
2	8
2	6
1	6
1	6
1	5
1	4
2	9
2	9
4	9
4	8
4	8
2	8
5	10
3	11
5	12
2	5
2	6
4	11
2	8
1	6
3	11
1	5
3	9
2	6
3	8
1	4
1	5
2	5
1	4
1	6
4	11
3	9
4	16
3	9
3	9
3	11
2	11
3	11
2	8
3	9
3	12
4	12
4	12
5	11
4	14
4	9
2	7
2	7
2	8
2	6
3	7
1	8
1	6
1	6
2	6
3	8
1	6
3	6
3	7
1	6
2	6
1	6
2	6
2	6
2	6
3	10
3	8
1	6
3	8
4	12
1	6
1	6
2	6
1	6
2	7
1	6
1	7
1	6
1	6
1	6
2	8
1	6
2	8
2	6
2	9
3	11
2	8
2	8
2	8
3	8
3	11
2	8
2	10
2	7
2	5
2	5
2	6
3	6
2	6
3	6
3	5
3	6
3	6
3	6
2	6
2	6
2	8
2	6
2	5
2	5
3	7
3	6
2	6
2	6
3	6
1	6
2	6
2	7
2	8
2	7
1	6
2	8
2	8
2	8
2	8
2	8
4	8
2	8
2	8
3	8
1	6
1	6
3	14
2	8
2	6
3	5
1	6
1	6
1	6
2	10
1	6
2	5
2	9
1	8
1	8
2	10
3	10
2	7
1	4
1	6
4	9
1	6
1	4
1	5
1	5
1	5
1	4
1	4
2	11
2	8
3	8
2	8
2	7
2	7
2	7
2	7
2	7
3	8
3	8
2	8
2	8
3	8
2	6
2	6
2	6
2	6
2	6
2	6
2	6
2	6
2	6
3	7
2	11
3	8
2	6
2	9
2	6
2	7
3	6
3	9
2	6
4	10
2	8
3	10
3	9
1	6
1	6
2	7
2	9
3	7
3	7
3	7
2	6
1	7
2	8
1	6
1	6
1	6
1	6
2	6
2	8
1	6
1	6
2	5
2	8
3	8
2	8
1	8
1	8
2	8
2	4
1	4
4	12
1	5
4	16
2	12
2	5
3	5
2	6
1	6
1	6
2	6
1	6
1	5
2	5
1	5
1	6
2	6
3	8
2	10
3	7
3	8
3	10
2	7
2	6
3	9
1	9
2	9
2	8
3	8
2	6
1	6
1	6
1	8
1	6
1	6
2	10
2	10
2	8
7	13
2	10
3	10
2	6
2	7
2	6
2	6
2	8
2	6
1	4
1	5
1	5
4	0
2	7
3	8
2	9
1	6
1	6
1	6
1	6
2	8
2	8
2	8
1	6
2	7
2	4
2	8
2	8
2	8
2	8
2	7
1	6
2	8
1	7
2	7
2	7
2	4
2	8
2	6
4	11
2	6
1	7
2	7
2	6
1	6
2	8
4	13
3	13
2	6
2	4
3	9
4	14
1	6
2	8
3	6
2	6
1	5
1	4
1	4
1	4
1	4
1	2
1	4
1	4
1	4
1	4
1	6
1	4
1	4
1	4
1	4
1	4
1	6
1	4
1	4
1	4
3	8
3	10
3	10
3	10
3	12
3	9
3	10
2	10
3	10
3	10
3	10
2	10
1	7
3	6
1	4
3	10
2	9
